Date,Open,High,Low,Close,Adj Close,Volume
2023-02-22,83.199997,83.830002,82.570000,83.180000,79.189247,2905100
2023-02-23,83.239998,83.860001,82.040001,83.000000,79.017883,1743900
2023-02-24,81.980003,84.400002,81.639999,83.820000,79.798538,2460900
2023-02-27,83.980003,84.820000,82.529999,82.629997,78.665619,3333000
2023-02-28,83.019997,83.930000,82.779999,83.110001,79.122597,2387500
2023-03-01,82.269997,83.120003,81.699997,82.540001,78.579948,3241000
2023-03-02,81.290001,84.279999,79.230003,80.790001,76.913910,5525700
2023-03-03,81.580002,83.419998,81.410004,83.260002,79.265396,3027800
2023-03-06,83.800003,84.309998,82.120003,82.300003,78.351463,2503700
2023-03-07,82.900002,83.580002,82.059998,82.260002,78.313385,1889400
2023-03-08,82.129997,82.260002,79.820000,81.150002,77.256630,2018500
2023-03-09,81.370003,81.580002,78.889999,79.000000,75.209785,2051400
2023-03-10,78.919998,79.639999,77.690002,78.610001,74.838501,2172200
2023-03-13,76.809998,77.480003,75.669998,75.769997,72.134750,3794700
2023-03-14,76.769997,76.879997,74.050003,74.839996,71.249367,3326700
2023-03-15,73.489998,75.570000,73.209999,75.550003,71.925308,3135300
2023-03-16,74.709999,77.349998,74.599998,77.089996,73.391411,2949800
2023-03-17,77.050003,77.279999,75.459999,76.730003,73.048706,7806000
2023-03-20,76.879997,78.730003,76.690002,78.129997,74.381531,3113100
2023-03-21,79.110001,79.480003,77.339996,77.769997,74.038795,3634100
2023-03-22,77.349998,77.989998,75.900002,75.940002,73.162094,2522200
2023-03-23,76.000000,76.660004,73.940002,74.589996,71.861465,2161000
2023-03-24,74.279999,74.930000,73.889999,74.320000,71.601349,1604000
2023-03-27,74.720001,75.010002,73.440002,73.849998,71.148537,2021900
2023-03-28,73.250000,74.720001,73.150002,73.320000,70.637924,2022300
2023-03-29,73.779999,74.889999,72.750000,74.860001,72.121597,2027000
2023-03-30,75.500000,75.769997,74.660004,75.320000,72.564766,1588300
2023-03-31,75.839996,78.379997,75.720001,78.269997,75.406853,2621800
2023-04-03,78.230003,79.120003,77.540001,78.510002,75.638084,2220800
2023-04-04,78.510002,78.989998,77.629997,77.839996,74.992584,2178300
2023-04-05,77.400002,77.400002,75.760002,76.279999,73.489647,2529900
2023-04-06,76.070000,76.070000,74.860001,75.080002,72.333549,1791300
2023-04-10,74.680000,75.680000,74.440002,74.959999,72.217934,2074100
2023-04-11,75.199997,75.839996,74.599998,75.250000,72.497330,2334800
2023-04-12,75.830002,75.919998,73.040001,73.169998,70.493416,1945000
2023-04-13,73.230003,73.690002,72.559998,73.190002,70.512688,1869000
2023-04-14,73.209999,74.879997,72.879997,73.379997,70.695724,1737300
2023-04-17,73.529999,73.739998,72.639999,73.309998,70.628288,1541500
2023-04-18,73.650002,73.989998,73.089996,73.980003,71.273788,1965800
2023-04-19,73.199997,73.480003,72.519997,72.709999,70.050240,2067800
2023-04-20,72.550003,74.029999,72.290001,72.580002,69.925003,1906600
2023-04-21,73.300003,73.370003,72.449997,72.760002,70.098419,1686500
2023-04-24,72.489998,73.699997,72.449997,73.550003,70.859520,1844400
2023-04-25,73.150002,73.519997,71.349998,71.370003,68.759270,2061300
2023-04-26,71.459999,72.250000,71.129997,71.510002,68.894135,1868000
2023-04-27,71.650002,73.589996,71.550003,73.529999,70.840248,1683000
2023-04-28,73.639999,74.629997,73.000000,74.519997,71.794022,1645600
2023-05-01,74.650002,74.980003,73.440002,73.650002,70.955864,1985100
2023-05-02,73.360001,73.449997,71.930000,73.199997,70.522308,1430900
2023-05-03,73.400002,74.320000,72.639999,72.779999,70.117683,1662700
2023-05-04,72.430000,72.910004,70.959999,71.599998,68.980850,1658800
2023-05-05,72.620003,73.989998,72.430000,73.570000,70.878784,1383900
2023-05-08,73.489998,73.800003,72.220001,72.459999,69.809387,1645600
2023-05-09,71.919998,72.930000,71.370003,72.650002,69.992432,1808700
2023-05-10,73.279999,73.400002,71.099998,72.220001,69.578171,1401100
2023-05-11,72.040001,72.430000,71.480003,71.620003,69.000114,2153200
2023-05-12,71.660004,71.889999,70.750000,71.730003,69.106094,2147300
2023-05-15,71.000000,72.699997,70.519997,72.699997,70.040604,2800900
2023-05-16,71.839996,72.330002,70.449997,70.739998,68.152298,2480800
2023-05-17,70.959999,74.099998,70.959999,73.940002,71.235252,2541300
2023-05-18,73.500000,73.779999,71.879997,73.040001,70.368172,2048600
2023-05-19,72.559998,72.570000,70.379997,70.529999,67.949982,3444200
2023-05-22,70.260002,71.260002,70.209999,70.320000,67.747673,2941400
2023-05-23,70.470001,71.540001,69.419998,69.489998,66.948029,2526200
2023-05-24,70.339996,70.339996,68.430000,69.150002,66.620468,3316700
2023-05-25,71.470001,72.000000,69.300003,71.279999,68.672554,6052700
2023-05-26,71.190002,74.820000,70.940002,74.330002,71.610977,4690500
2023-05-30,75.419998,75.989998,72.500000,73.400002,70.715004,3303000
2023-05-31,72.629997,73.300003,71.830002,72.669998,70.011703,4305200
2023-06-01,72.339996,73.199997,70.389999,72.900002,70.233292,2343900
2023-06-02,73.489998,74.269997,73.089996,73.209999,70.531952,2522200
2023-06-05,73.129997,73.629997,72.650002,72.830002,70.165855,1760000
2023-06-06,72.570000,74.860001,72.410004,74.349998,71.630257,2254100
2023-06-07,74.629997,75.879997,74.230003,75.680000,72.911598,2016700
2023-06-08,74.830002,75.599998,74.010002,75.360001,72.603302,2221200
2023-06-09,75.930000,76.000000,75.129997,75.239998,72.487694,2595000
2023-06-12,75.959999,76.779999,75.440002,76.400002,73.605263,2043900
2023-06-13,76.970001,77.910004,76.889999,77.360001,74.530144,2690000
2023-06-14,76.580002,77.269997,75.709999,76.639999,74.725143,2274400
2023-06-15,76.730003,79.160004,76.669998,78.980003,77.006683,2585400
2023-06-16,79.220001,80.830002,78.370003,79.790001,77.796448,6435100
2023-06-20,79.290001,79.550003,78.410004,78.820000,76.850677,2156600
2023-06-21,78.989998,79.870003,78.720001,79.019997,77.045677,1672700
2023-06-22,79.180000,79.190002,78.500000,79.050003,77.074928,1342300
2023-06-23,78.660004,80.080002,78.239998,79.129997,77.152931,2807600
2023-06-26,78.989998,81.589996,78.750000,81.400002,79.366219,2448700
2023-06-27,81.379997,83.150002,81.370003,82.910004,80.838486,2568500
2023-06-28,82.389999,82.550003,81.779999,82.279999,80.224228,2121700
2023-06-29,82.330002,83.489998,82.150002,83.209999,81.130997,1719900
2023-06-30,83.410004,83.410004,81.839996,81.949997,79.902473,2387000
2023-07-03,82.190002,82.580002,81.690002,82.169998,80.116974,1360000
2023-07-05,81.930000,82.150002,80.879997,81.050003,79.024963,2274100
2023-07-06,80.500000,80.790001,79.129997,80.589996,78.576447,3145900
2023-07-07,80.290001,80.769997,79.160004,79.300003,77.318687,2749400
2023-07-10,79.209999,80.970001,79.199997,79.879997,77.884193,1578700
2023-07-11,80.419998,81.970001,80.419998,81.760002,79.717224,1632900
2023-07-12,82.250000,82.809998,81.059998,81.080002,79.054214,1602700
2023-07-13,81.330002,82.019997,80.760002,81.300003,79.268715,1606400
2023-07-14,81.349998,81.500000,80.150002,80.230003,78.225456,1342600
2023-07-17,80.260002,82.370003,80.029999,82.269997,80.214478,1777100
2023-07-18,82.070000,84.529999,81.709999,83.570000,81.481995,2662200
2023-07-19,83.500000,84.379997,82.839996,84.220001,82.115761,2485600
2023-07-20,84.000000,84.139999,82.849998,83.620003,81.530754,1516200
2023-07-21,84.139999,84.300003,82.720001,82.760002,80.692238,1500100
2023-07-24,82.980003,85.070000,82.879997,84.790001,82.671516,2618800
2023-07-25,84.500000,85.290001,84.199997,84.949997,82.827515,1758100
2023-07-26,84.989998,85.400002,83.800003,84.220001,82.115761,1500400
2023-07-27,84.650002,85.010002,82.949997,83.540001,81.452751,1685500
2023-07-28,84.379997,84.500000,82.639999,82.900002,80.828743,1893900
2023-07-31,83.199997,83.870003,82.580002,83.050003,80.974991,2348500
2023-08-01,83.019997,83.349998,82.449997,82.769997,80.701988,1958200
2023-08-02,82.230003,82.349998,80.940002,81.239998,79.210213,1757800
2023-08-03,81.300003,81.660004,80.680000,81.309998,79.278465,1876900
2023-08-04,81.419998,81.639999,79.360001,79.830002,77.835442,2054500
2023-08-07,80.160004,80.449997,79.470001,80.070000,78.069443,1595300
2023-08-08,79.250000,79.370003,77.690002,79.160004,77.182182,1972700
2023-08-09,79.070000,79.809998,78.750000,79.050003,77.074928,1560900
2023-08-10,79.779999,80.510002,79.470001,80.410004,78.400955,1980100
2023-08-11,80.059998,80.580002,79.080002,79.290001,77.308937,1494200
2023-08-14,78.959999,79.800003,78.610001,79.180000,77.201683,1259900
2023-08-15,78.589996,78.830002,77.410004,78.480003,76.519180,2037800
2023-08-16,78.430000,79.559998,77.900002,78.440002,76.480179,2104500
2023-08-17,78.620003,79.400002,77.519997,77.720001,75.778160,1548700
2023-08-18,77.290001,78.860001,77.199997,78.589996,76.626427,1645300
2023-08-21,78.620003,79.500000,78.459999,78.879997,76.909180,1458300
2023-08-22,77.239998,77.570000,74.029999,74.230003,72.375359,3612700
2023-08-23,73.910004,75.050003,73.739998,74.699997,72.833618,2904800
2023-08-24,74.620003,75.169998,73.029999,73.129997,71.302841,2068300
2023-08-25,73.370003,73.989998,72.349998,72.669998,70.854332,2414300
2023-08-28,73.239998,74.389999,72.209999,74.070000,72.219353,4469600
2023-08-29,75.919998,78.910004,74.629997,76.930000,75.007904,7571200
2023-08-30,76.940002,77.410004,75.029999,75.930000,74.032890,3054900
2023-08-31,76.110001,76.680000,75.720001,76.449997,74.539886,3089500
2023-09-01,76.690002,76.879997,74.639999,75.269997,73.389374,2610000
2023-09-05,75.269997,75.500000,73.900002,73.949997,72.102356,2364700
2023-09-06,73.510002,74.209999,72.830002,73.739998,71.897598,2452300
2023-09-07,73.309998,73.430000,72.620003,72.669998,70.854332,2767900
2023-09-08,72.620003,73.250000,72.160004,73.230003,71.400345,1631400
2023-09-11,73.769997,73.980003,72.519997,72.650002,70.834831,2156400
2023-09-12,72.709999,73.320000,72.309998,72.779999,70.961586,1411200
2023-09-13,73.459999,73.470001,71.800003,72.269997,70.464325,1433400
2023-09-14,73.370003,73.980003,72.820000,73.449997,71.614845,1992200
2023-09-15,73.199997,73.480003,72.360001,72.389999,70.581337,2461900
2023-09-18,71.279999,71.410004,70.300003,70.639999,69.761650,1788300
2023-09-19,70.489998,71.720001,70.160004,71.440002,70.551712,2137300
2023-09-20,71.910004,72.129997,70.750000,70.750000,69.870285,1911700
2023-09-21,70.000000,71.110001,70.000000,70.449997,69.574013,2288600
2023-09-22,70.559998,70.760002,69.029999,69.250000,68.388939,2318500
2023-09-25,69.000000,69.970001,69.000000,69.790001,68.922226,1923600
2023-09-26,69.459999,69.879997,67.919998,68.029999,67.184105,2185600
2023-09-27,68.199997,68.709999,67.699997,68.370003,67.519882,1938900
2023-09-28,68.160004,69.070000,67.760002,68.900002,68.043289,1364500
2023-09-29,69.349998,69.790001,68.830002,69.470001,68.606201,1926100
2023-10-02,69.550003,69.839996,68.750000,69.089996,68.230919,2143500
2023-10-03,68.970001,69.209999,66.989998,67.610001,66.769333,1875000
2023-10-04,68.720001,69.349998,68.019997,68.559998,67.707512,2334100
2023-10-05,67.949997,68.339996,67.330002,67.629997,66.789078,1827600
2023-10-06,67.320000,69.419998,67.120003,68.760002,67.905029,2256300
2023-10-09,68.400002,70.550003,68.260002,70.250000,69.376503,2052100
2023-10-10,70.620003,71.610001,70.300003,70.379997,69.504883,2167400
2023-10-11,70.419998,71.190002,70.120003,70.949997,70.067795,1659000
2023-10-12,70.910004,71.040001,69.889999,70.379997,69.504883,1910900
2023-10-13,70.150002,70.309998,69.250000,69.489998,68.625954,2047600
2023-10-16,69.930000,71.029999,69.690002,70.760002,69.880165,1760400
2023-10-17,70.800003,71.519997,70.470001,71.029999,70.146805,1650700
2023-10-18,70.589996,71.050003,69.830002,70.199997,69.327118,1999800
2023-10-19,72.480003,72.489998,69.089996,69.500000,68.635826,2803100
2023-10-20,69.430000,69.500000,68.410004,68.680000,67.826027,1903300
2023-10-23,68.550003,69.269997,67.989998,68.199997,67.351990,1893000
2023-10-24,68.650002,69.199997,67.610001,67.989998,67.144600,1667300
2023-10-25,67.779999,68.349998,67.349998,67.589996,66.749573,1833500
2023-10-26,67.209999,67.660004,66.070000,66.110001,65.287979,2080500
2023-10-27,65.860001,66.550003,64.099998,64.410004,63.609123,2223200
2023-10-30,64.540001,65.040001,64.070000,64.489998,63.688122,1891200
2023-10-31,64.809998,67.099998,64.500000,66.820000,65.989151,2982800
2023-11-01,66.669998,66.699997,65.010002,65.970001,65.149719,1989800
2023-11-02,66.699997,67.370003,66.309998,66.349998,65.524994,2195100
2023-11-03,67.239998,67.940002,67.089996,67.190002,66.354553,2010000
2023-11-06,67.379997,67.870003,66.620003,66.959999,66.127411,2560800
2023-11-07,66.660004,66.820000,65.220001,65.570000,64.754692,2791200
2023-11-08,65.000000,65.739998,63.849998,63.939999,63.144962,3205400
2023-11-09,64.160004,64.239998,62.680000,62.880001,62.098145,2177100
2023-11-10,63.099998,64.260002,62.299999,64.120003,63.322727,2574400
2023-11-13,63.610001,64.150002,63.389999,63.840000,63.046207,2372200
2023-11-14,65.440002,67.000000,65.010002,66.480003,65.653381,3889500
2023-11-15,68.019997,69.239998,67.529999,68.879997,68.023537,5425100
2023-11-16,68.250000,68.730003,65.980003,66.750000,65.920021,4205400
2023-11-17,67.709999,68.720001,67.440002,68.220001,67.371742,4313000
2023-11-20,68.209999,68.379997,67.559998,68.110001,67.263115,5163100
2023-11-21,65.000000,68.050003,62.919998,67.620003,66.779205,8199600
2023-11-22,67.989998,68.930000,67.379997,68.029999,67.184105,3631000
2023-11-24,68.389999,69.690002,67.800003,69.510002,68.645706,1701500
2023-11-27,69.070000,69.529999,68.120003,69.360001,68.497566,3035000
2023-11-28,69.570000,71.300003,68.669998,71.019997,70.136925,2951500
2023-11-29,71.059998,71.650002,70.559998,70.779999,69.899910,2775400
2023-11-30,71.269997,71.269997,69.750000,70.940002,70.057922,4275500
2023-12-01,70.970001,73.500000,70.779999,73.419998,72.507088,3064600
2023-12-04,73.269997,74.989998,73.190002,74.690002,73.761299,2916200
2023-12-05,73.599998,74.400002,73.500000,74.000000,73.079872,2759400
2023-12-06,74.400002,75.750000,74.209999,75.089996,74.156319,2595000
2023-12-07,74.980003,75.750000,74.360001,74.559998,73.632912,2824600
2023-12-08,74.930000,74.959999,73.779999,73.989998,73.070000,2833000
2023-12-11,75.000000,75.510002,74.110001,74.139999,74.139999,3109400
2023-12-12,73.500000,74.010002,73.019997,73.209999,73.209999,2411500
2023-12-13,72.769997,73.000000,70.680000,72.370003,72.370003,4436000
2023-12-14,73.709999,78.050003,73.410004,77.500000,77.500000,6269400
2023-12-15,78.050003,78.419998,76.550003,77.320000,77.320000,6057100
2023-12-18,77.500000,77.529999,76.620003,77.320000,77.320000,2397700
2023-12-19,77.500000,77.839996,76.660004,77.440002,77.440002,2272900
2023-12-20,77.000000,77.169998,75.580002,75.610001,75.610001,2447800
2023-12-21,76.239998,76.260002,75.430000,75.820000,75.820000,1800200
2023-12-22,75.730003,76.660004,75.540001,76.139999,76.139999,2100000
2023-12-26,76.360001,78.019997,76.290001,77.879997,77.879997,2505400
2023-12-27,77.800003,78.000000,77.190002,77.949997,77.949997,1497100
2023-12-28,78.000000,78.660004,77.790001,78.459999,78.459999,1470500
2023-12-29,78.449997,78.949997,78.000000,78.279999,78.279999,1834700
